BLOSUM 1,BLOSUM 2,BLOSUM 3,BLOSUM 4,BLOSUM 5,BLOSUM 6,BLOSUM 7,BLOSUM 8,BLOSUM 9,BLOSUM 10,BLOSUM 11,BLOSUM 12,BLOSUM 13,BLOSUM 14,BLOSUM 15,BLOSUM 16,BLOSUM 17,BLOSUM 18,BLOSUM 19,BLOSUM 20,BLOSUM 21,BLOSUM 22,BLOSUM 23,BLOSUM 24,BLOSUM 25,BLOSUM 26,BLOSUM 27,BLOSUM 28,BLOSUM 29,BLOSUM 30,BLOSUM 31,BLOSUM 32,BLOSUM 33,BLOSUM 34,BLOSUM 35,BLOSUM 36,BLOSUM 37,BLOSUM 38,BLOSUM 39,BLOSUM 40,BLOSUM 41,BLOSUM 42,BLOSUM 43,BLOSUM 44,BLOSUM 45,BLOSUM 46,BLOSUM 47,BLOSUM 48,BLOSUM 49,BLOSUM 50,BLOSUM 51,BLOSUM 52,BLOSUM 53,BLOSUM 54,BLOSUM 55,BLOSUM 56,BLOSUM 57,BLOSUM 58,BLOSUM 59,BLOSUM 60,BLOSUM 61,BLOSUM 62,BLOSUM 63,BLOSUM 64,BLOSUM 65,BLOSUM 66,BLOSUM 67,BLOSUM 68,BLOSUM 69,BLOSUM 70,BLOSUM 71,BLOSUM 72,BLOSUM 73,BLOSUM 74,BLOSUM 75,PAM 1,PAM 2,PAM 3,PAM 4,PAM 5,PAM 6,PAM 7,PAM 8,PAM 9,PAM 10,PAM 11,PAM 12,PAM 13,PAM 14,PAM 15,PAM 16,PAM 17,PAM 18,PAM 19,PAM 20,PAM 21,PAM 22,PAM 23,PAM 24,PAM 25,PAM 26,PAM 27,PAM 28,PAM 29,PAM 30,PAM 31,PAM 32,PAM 33,PAM 34,PAM 35,PAM 36,PAM 37,PAM 38,PAM 39,PAM 40,PAM 41,PAM 42,PAM 43,PAM 44,PAM 45,PAM 46,PAM 47,PAM 48,PAM 49,PAM 50,PAM 51,PAM 52,PAM 53,PAM 54,PAM 55,PAM 56,PAM 57,PAM 58,PAM 59,PAM 60,PAM 61,PAM 62,PAM 63,PAM 64,PAM 65,PAM 66,PAM 67,PAM 68,PAM 69,PAM 70,PAM 71,PAM 72,PAM 73,PAM 74,PAM 75,Class
-0.012122258,0.004829727,0.009906688,0.00106684,-0.021134749,0.014334591,0.012820964,0.008677817,-0.016981415,-0.004895016,-0.004913339,0.006651473,-0.001334751,-0.005864672,-0.018478281,0.010957745,0.016395832,-0.006253243,0.00924838,-0.002686622,-0.000400576,0.007294341,-0.00611714,0.015431342,0.006043156,0.025659668,0.002803486,-0.002845536,-0.018512587,-0.005519174,0.01432314,0.003253361,-0.000120947,-0.001166493,-0.008500208,-0.003869262,-0.001698001,-0.006849948,0.00321487,-0.002080763,0.000796816,0.020944396,-0.002514907,0.007005513,0.023467007,-0.007334056,-0.008424857,0.019857819,0.006170612,-0.004803625,-0.012464558,-0.009065528,-0.000628864,-0.017444943,0.023210463,-0.000528413,0.003907558,-0.021854895,0.015712022,-0.008424072,-0.008255678,-0.013564388,0.000634683,-0.00667736,-0.000254972,0.007161226,-0.003129606,-0.029532159,0.000662472,0.001723074,-0.011641467,0.005306033,-0.004542069,0.009855927,0.008857375,-0.00351791,-0.009483888,0.004184309,0.012336204,-0.000762967,0.006386093,0.010453778,0.010810947,-0.001221403,-0.002711484,-0.003221505,0.000748184,-0.003104632,7.37E-05,-0.001799772,0.005760688,-0.012502371,0.00400257,0.008070314,0.001006413,-0.001214136,-0.001031622,-0.003190415,0.00154904,0.001180817,0.015967531,0.000967138,0.013448768,0.002812426,-0.004794676,0.003148015,-0.003478567,0.005354038,-0.005728559,0.002043433,-0.003990877,-0.004952238,0.008888069,-0.004899268,0.000377022,0.012702802,0.00103477,0.000639523,-0.000135911,-0.001471242,-0.00910311,-0.000135383,0.005401552,-0.00605237,0.008360658,-0.004845031,0.003987063,-0.000708208,-0.006196169,0.007332413,0.002981608,-0.001554085,0.005074848,-0.004186724,0.005731258,0.012977524,-0.001326326,-0.001639699,0.001543201,-0.00402954,0.013510492,0.002421581,-0.011587398,0.006898696,-0.00214718,-0.002954693,0.003064801,-0.004367988,0.008003127,0.000196498,1
0.030330791,0.012130959,0.001295597,-0.008141572,-0.012448026,0.001236902,-0.003097204,-0.032586873,-0.004585547,-0.010755259,-0.029723651,-0.012214582,0.005618231,0.011849899,0.003353694,0.000548828,-0.01464154,0.009176167,0.003111595,0.007407302,0.007880541,0.020664875,-0.01735501,0.009693521,0.002775572,0.019540512,-0.003343962,0.009894828,0.009059814,-0.025742301,0.002624745,-0.001558841,0.028838127,-0.027801619,0.017940128,-0.011683277,-0.00528964,0.007614347,-0.009295826,0.003328357,0.026105234,-0.022450523,-0.003338323,0.001587512,-0.002714849,0.018393202,0.006415832,-0.008724299,-0.000369942,-0.009654217,-0.019489659,0.014668169,-0.016018932,0.01099321,-0.002118305,-0.029145845,0.008792347,-0.011400935,-0.014295805,-0.004369174,-0.008268254,-0.010436263,0.018075259,0.003375918,-0.007360599,0.008954835,0.011348643,-0.007377791,-0.003090652,0.000702851,-0.018395881,-0.0075573,0.005572281,0.004193882,-0.003901283,0.039164595,-0.001358651,-0.001949888,0.008143702,-0.008035729,0.003449247,-0.003574773,-0.024335073,-0.008338954,-0.012123293,-0.036008264,0.002602084,0.007981143,-0.012667421,0.022265044,-0.012937182,0.013085895,0.018703357,-0.006468272,-0.01288687,0.003102094,-0.021507293,0.01432481,-0.031890586,0.005108308,-0.000874869,0.003752276,0.028367218,-0.031446125,-0.002526265,0.006845627,-0.015594428,-0.007674087,0.005068541,-0.021565019,-0.016645069,0.021238181,0.00345429,0.017021511,-0.006142605,0.006900455,-0.002929063,0.010290549,-0.007084387,0.004057103,0.014445488,-0.010837636,-0.004772484,-0.016382618,-0.003191135,-0.014542346,-0.009075546,0.005930477,-0.011203174,0.016227029,-0.010717874,0.005690729,-0.032933731,0.026998271,0.005538962,-0.009566749,0.0164323,-0.033255971,0.044306509,0.018613574,0.016791792,-0.008258172,-0.006662259,0.002468763,0.017307553,-0.007428893,0.021675435,0.017382249,-0.021214513,-0.01433105,1
0.00814859,-0.001821861,-0.009579304,0.004275209,0.022462175,-0.006438961,0.01450878,0.014659342,0.00805448,0.002909997,0.000552394,0.02281483,-0.002898458,0.015939931,0.138904234,0.007706946,-0.003952787,-0.004555916,0.016511937,0.030062591,-0.019607593,-0.000862327,0.025224612,-0.048109687,0.00494015,-0.003340031,-0.019758689,-0.007050734,-0.013812841,0.001904226,0.000299435,0.015638249,0.002903824,-0.0082173,-0.03449586,0.008859824,-0.001629646,-0.004552471,0.004504682,-0.005908746,0.021241104,-0.026334085,0.001230179,-0.015554636,-0.044469606,-0.007487676,0.000691823,-0.008680416,0.024000026,-0.006392277,-0.027979563,0.005145416,0.001422412,-0.017970044,-0.009910604,-0.008375972,-0.004857199,-0.007319237,0.02427641,0.026169526,-0.011695356,0.032981991,0.018405356,-0.042462326,-0.018882998,0.000861385,-0.008882375,0.007190978,0.03716536,-0.016416787,-0.003266936,0.027725462,-0.00984143,-0.007907297,-0.036457588,0.01227343,-0.009265409,-0.006754529,0.004602513,0.003815933,-0.002390457,0.012376226,0.010656702,-0.020970357,-0.007245574,0.000757788,0.013959127,-0.001206571,0.008681475,0.000468235,0.00076616,-0.001858147,-0.001950051,0.001815208,-0.026765813,-0.002960781,0.006256054,-0.00194279,-0.007549186,-0.000400418,0.005350495,0.019035882,-0.025259837,-0.020486632,-0.005284892,0.010621373,0.011218012,0.014153061,0.007865731,0.01288851,0.009629894,0.006176864,0.006216813,0.005215473,0.000676998,0.016152909,0.015061238,-0.002382191,-0.003207396,-0.010837291,-0.004362421,0.008349931,0.008393177,-0.001999467,0.00250015,-0.013913867,-0.011849725,-0.000811291,-0.00433289,-0.014388823,-0.000875941,0.002552781,0.001794896,-0.003831386,-0.023090608,0.033092881,0.014931288,0.012779196,0.00165024,-4.76E-05,-0.006713419,0.013510835,0.017334706,0.00800119,0.010507761,0.00027371,-0.002562483,-0.005792577,-0.002169815,-0.001939023,1
-0.013893371,0.005315308,0.002729935,-0.01879236,0.001284021,-0.011479757,-0.012779228,-0.017156841,-0.00167714,0.004584873,0.0283512,-0.01617714,-0.024657918,0.009239123,-0.006204228,0.00266143,-0.012243021,-0.013728555,0.018225259,0.016100661,-0.012638096,-0.007338673,-0.002200469,-0.013797813,0.014901879,-0.005098022,0.015658871,-0.012143605,-0.000489622,-0.02437844,0.012145606,0.021785097,0.00430074,-0.016478163,-0.001746884,0.006470926,0.001489867,0.000656943,-0.013185155,0.018678619,-0.005026315,-0.020969184,0.030405096,0.014815386,-0.012182223,0.001629312,0.013019235,0.012382774,0.015125654,-0.002022487,0.005602809,0.008226228,-0.012639986,0.027967492,0.01377727,-0.0058902,0.023690626,-0.00739548,0.000228926,0.01810008,-0.008990397,0.012637203,-0.016105281,0.006961658,0.020144811,0.023302377,-0.011286364,-0.015885588,0.008605995,0.026173024,-0.000359363,-0.001753768,0.008365595,0.020284264,-0.040866104,-0.004756413,0.00042631,0.00597716,-0.002947759,0.00742534,-0.009891832,-0.010032446,-0.001690692,-0.013499777,-0.011536626,0.028368913,-0.002236908,-0.017046136,-0.007545354,-0.016104466,0.010413136,0.004290169,0.000139704,-0.001988009,-0.00855939,-0.006497431,0.009749324,0.014637099,0.005632816,0.001074119,0.009739519,0.003264614,-0.016857469,0.001842941,0.024564478,0.018110498,-0.01636747,0.004806914,-0.010648569,-0.011277255,0.011775455,-0.00595134,-0.014137846,0.012705719,-0.00765138,-0.00998724,0.008393907,-0.018376691,0.012130783,0.006895214,-0.001162868,-0.01093553,0.009919856,0.009902014,0.005534946,-0.001480032,-0.010558,-0.011420247,0.010356377,0.010280863,-0.017185149,-0.032061445,-0.00820056,0.012574377,-0.004540103,-0.003917826,-3.65E-05,-0.004937844,0.008482388,0.00193198,-0.000175822,0.004970858,0.004317228,0.001065976,-0.016966458,-0.011974324,0.016517304,-0.021841736,0.02149579,0.012163148,1
-0.032393816,-0.007016813,-0.009556014,0.014180175,0.001788663,0.010916352,-0.018427962,0.004275942,0.011709461,-0.002916274,0.016693274,0.03208669,0.016184328,0.009879286,0.001955208,0.054886231,-0.022053937,0.007249633,0.012923437,0.016863278,0.017360897,-0.007695931,0.006168294,0.003003669,0.008789666,-0.013729702,0.005890775,0.007474848,0.024850835,0.01227854,0.003404404,-0.009983593,0.00570195,0.016402985,0.001473316,-0.016944756,0.0262976,0.012430513,-0.008323462,0.000941111,0.016620871,-0.004500191,0.004289184,0.015447093,0.006733653,0.034000438,-0.020878943,0.001965081,0.011693179,0.006358597,-0.001707555,0.024339329,0.01064762,-0.006127028,0.002104666,-0.011205235,-0.004796959,0.016166344,0.002716082,-0.005344802,0.00967061,0.015585188,0.003584505,-0.010128752,0.001132196,-0.029023284,0.028057328,0.009850039,-0.01541655,-0.031197481,-0.006903311,0.012437683,0.01190818,0.002589778,0.009722641,-0.015512092,-0.015934621,-0.025991942,0.018915381,0.002135964,0.001350551,-0.008269253,0.000262651,0.004539918,-0.004886234,0.014450593,0.027826018,0.032556882,0.030366747,-0.004454448,0.036178871,0.029508285,0.042475307,0.004204859,-0.02535313,-0.013777549,0.009080647,0.000640449,0.006583397,0.013518016,-0.01692378,-0.026450333,-0.00820132,-0.003884768,-0.002678269,-0.011786146,-0.003267748,-0.012490629,0.002937549,-0.002513225,-0.033009873,-0.034023961,-0.003697251,0.017239654,0.016277057,-0.013460448,0.005445157,-0.018261878,0.001712435,0.007880422,0.013977035,0.022740364,0.009809567,0.009434632,-0.030290799,-0.022997873,0.000581516,-0.008245754,0.002922811,0.005707299,-0.005031013,0.020456929,0.010659853,0.000156365,0.019117014,0.022016676,-0.011909862,0.032482668,-0.004373779,-0.018194393,-0.01106027,-0.005852404,0.014176241,-0.009863653,0.041457297,0.00067052,-0.002829736,0.003335949,-0.000933393,0.00217203,1
-0.00776242,-0.008812824,-0.018110632,0.011492748,0.000137007,-0.000692863,0.013195936,-0.014866826,0.007332931,-0.00025956,-0.010008354,-0.004216344,0.009558148,-0.012824496,0.005024237,0.004036155,0.019991699,-0.001170218,0.00189042,-0.009687446,-0.005186949,0.007471344,0.001052561,-0.003312096,-0.002352243,-0.007042642,-0.028946942,-0.017040355,0.00771311,-0.001519286,0.000750385,0.001267593,0.005498561,0.005373937,-0.004243886,-0.000780835,-0.01719878,0.014234551,0.007014456,0.006702852,-0.007430932,-0.004148541,0.001376973,0.001533319,-0.006931719,0.023616015,-0.003280851,0.007216719,-0.00059843,-0.00303449,0.010053059,-0.008340246,-0.012098932,0.002773445,-0.007591193,0.014607537,0.016415038,0.001036538,0.001898346,-0.004544799,-0.011430376,0.01279236,-0.009048895,-0.002889776,0.004836009,-0.007265158,0.005471793,-0.004562875,-0.00116366,-0.007098485,-0.0026324,0.002998226,0.005408878,0.001925826,0.004282498,-0.010800171,-0.00256209,0.005392814,0.00336446,0.000504563,0.011356257,0.002155957,-0.008846419,0.014018927,0.00102478,-0.004575629,0.001392576,-0.001112973,-0.008643701,0.008596309,0.009442506,-0.002689668,-8.39E-06,0.010016642,0.009715546,-0.006601015,-0.00311177,0.003258562,-0.000335783,-0.00550991,-0.000957615,0.018906615,-0.014463237,-0.004703568,-0.004828542,-0.005040466,0.001520949,-0.005868374,0.010174315,-0.005052732,-0.003934895,0.00383787,-0.006022732,-0.005669104,-0.001865179,-0.003800308,0.005848766,0.006218208,0.00925705,-0.010467771,0.016620423,0.019740684,0.017140907,0.000607615,0.002297185,0.003107456,0.002734459,0.000393631,0.007541449,-0.000336827,0.020571527,0.004828301,0.00267701,0.015051484,0.00176498,-0.009956278,0.006241658,0.001275907,-0.003217842,-0.002963447,0.004549193,-0.002988564,-0.011825576,0.004919923,0.004073207,0.002392745,-0.000954947,-0.003645694,0.001304438,-0.000852677,1
-0.012714613,-0.02966867,0.000164968,0.000111924,0.01369055,0.011543339,0.042034236,0.019734332,0.030960108,0.274695905,-0.015076587,-0.035477584,0.000147475,0.003227577,0.011196298,-0.017485548,0.017637545,0.017565813,-0.04638055,0.018525281,0.038079037,-0.105214593,-0.03745557,0.107849707,-0.007997171,-0.024078948,0.020434738,0.005662748,-0.018072364,0.021499126,0.013468357,-0.040637802,-0.032383387,0.093221512,0.002919505,0.023717696,-0.043341013,-0.023962537,0.047592459,-0.050373157,-0.017478341,0.053175411,0.002104694,0.002158709,-0.09757736,0.030727132,-0.001703492,-0.017621905,0.050586173,-0.006848241,-0.014050366,0.05507776,-0.016904408,-0.005130321,-0.097320602,-0.023862952,0.023115877,0.049284256,-0.117157489,0.02429744,0.069900689,-0.175201079,-0.01987798,0.057334099,-0.054586678,-0.025705371,0.010903242,-0.023430149,0.039775981,0.011446059,-0.0100391,-0.000241435,-0.042562778,0.122415063,0.041405679,-0.033502514,0.000551691,0.003488987,-0.029287468,-0.003089722,0.037294766,0.004327637,0.014554961,0.036831844,0.022014025,-0.039516626,-0.002290418,0.004094065,-0.035125976,-0.002632956,-0.007291351,-0.006699069,-0.030787721,0.023719031,-0.004134791,-0.00690424,0.010751097,-0.019500593,-0.000931413,0.021966917,-0.007554327,-0.021098846,-0.03186544,0.023790032,-0.011041249,-0.007176111,0.010767039,-0.006083643,-0.001923162,0.021958847,-0.004914228,0.023333382,0.038157692,-0.062630187,0.006555122,0.018574392,-0.016442975,0.018016582,-0.030447102,-0.042950282,0.026395312,0.030591381,0.046972026,0.007138753,-0.001015853,0.003721294,0.008656346,0.01670482,-0.007757858,-0.002786208,-0.014310141,-0.001937645,-0.048103895,0.025769402,-0.001978996,-0.014188215,0.011657384,-0.027026084,-0.000459775,0.023109187,-0.00935869,-0.030658539,-0.026425484,0.015465534,-0.015147808,-0.008407064,0.007074569,-0.002904044,-0.001281184,0.015075194,1
0.003058272,-0.006167762,0.010490021,-0.00418227,-0.003512646,-0.00599573,0.006797209,0.00435248,0.005943549,0.004739703,0.002537,0.001072017,0.012504801,-0.003664149,0.000102914,0.004627937,-0.003505023,-0.00398413,-0.00588439,-0.012763717,-0.001359783,-0.000536115,0.008204999,0.009169807,-0.002077118,0.006249509,-0.015993887,-0.007083812,0.005398125,-0.004683195,-0.002894787,-0.003271149,-0.009485468,-0.006530575,-0.002581642,0.001693148,-0.017493232,-0.008399383,0.005943768,-0.00051319,0.001457283,-0.005905336,-0.013951674,0.002279581,-0.010448833,0.017389854,-0.00671887,0.027551267,0.003544233,-0.004090151,0.000287371,-0.007970118,0.009612445,0.002641843,-0.011069543,0.0237493,-0.00956119,0.010160961,-0.008116543,-0.002422131,-0.001161585,-0.003649494,-0.013205633,0.000593137,-0.003952064,0.014518855,0.013136014,-0.018873761,-0.003701384,-0.008461828,0.014184962,0.002865028,0.013206411,-0.000338333,0.010821384,0.003236204,-0.005901198,0.007939555,-0.011859376,0.003167327,0.002427634,0.000139,-0.002073773,0.024456548,0.002713407,0.015328469,-0.009757722,0.002834257,-0.007291937,0.002599166,-0.001941454,0.006189842,0.001893493,-0.003945795,0.001837178,-0.001799694,-0.00023458,-0.000625789,-0.004708829,0.002143747,0.003721433,0.012099393,-0.011405472,-0.001268263,-0.003800987,0.001887441,-0.000305771,-0.003665763,-0.001056536,-0.002424071,0.007983094,0.01102256,-0.018152696,-0.000112782,0.001057184,-0.005680525,0.001521405,0.003631117,9.22E-05,-0.000569879,0.007883877,0.005103584,0.011061238,-0.002181706,0.000782244,-0.009645028,0.005334614,-0.005514914,0.002996121,-0.012176133,0.008758272,0.013855091,0.011369155,-0.002277687,-0.004685503,-0.006469269,0.00149226,-0.000884857,-0.003794951,0.008599482,0.011111706,-0.005678792,-0.008073928,0.005465959,-0.001041149,0.011109718,-0.005030959,0.000846785,-0.0074993,-0.00534216,1
0.017211781,-0.008886339,-0.001722024,-0.005186728,-0.013126688,0.007341078,-0.00117495,-0.007332314,0.00361328,-0.001569587,0.015163254,0.00887985,0.00970471,-0.011633164,-0.002535637,-0.006762513,-0.006192321,0.003956752,-0.008035279,0.007911987,-0.007655773,0.009965024,-0.017146577,-0.006790535,-0.002962634,0.009620237,0.006610597,-0.022107735,-0.003812888,-0.009466559,-0.010211572,0.006436566,0.00815905,0.011357591,0.016844151,0.007166444,-0.009407049,0.006748594,-0.007072068,-0.004107059,-0.000440097,0.000861092,0.011323817,0.00717605,-0.013959234,-0.005947176,0.010641856,-0.005320856,-0.015114035,0.004092586,0.01255428,-0.032381149,-0.008040204,0.009357057,-0.000256608,0.005751514,-0.001149569,0.010874506,0.002044452,-0.004275468,-0.007302091,-0.000911016,-0.006688782,-0.019184981,0.034717365,0.007366844,-0.001523343,-0.001087418,-0.013752967,0.006303399,-0.000281303,0.002800345,0.003035776,-0.020247267,-0.007423865,0.011872225,-0.004426193,0.001458397,-0.007815579,-0.002230011,0.002575276,-0.006326111,-0.001385511,0.012172054,-0.003801056,0.017435043,0.005685524,0.004073651,-0.002600003,0.007883331,-0.013233342,-0.001105318,-0.005021972,0.00332055,-0.008493182,-0.006316549,0.004145341,0.004120737,0.003754193,0.007521087,0.007560903,0.006097066,-0.01087848,0.006787947,-0.001129793,4.21E-05,-0.006900257,-0.006329942,-0.003218961,-0.00541953,0.000572487,0.00387167,0.00631005,-0.001619966,-0.002939292,0.00458251,-0.000843249,-0.004990531,0.004222193,-0.010905395,-0.009768991,-0.006366391,-0.013622944,0.010236856,-0.00317792,-0.003762587,-0.001723044,-0.007268459,0.006242352,0.005541686,-0.002239674,0.006177935,0.007759496,-0.005832106,0.001836625,-0.006539661,0.002546005,0.00974737,-0.009678948,-0.001030883,0.002241505,0.010577985,0.00273879,0.003031318,-0.004869952,0.013470264,0.005413002,0.001144361,-0.001453911,-0.004576469,1
-0.003488413,0.024622584,0.015700119,0.004079131,0.00467333,-0.022474198,0.020480213,-0.009354284,-0.004688866,-0.006260189,0.008644879,0.017215004,-0.040395425,0.001565593,-0.000172248,0.001017434,0.020274671,-0.005574725,-0.002885595,0.020838666,0.015454954,-0.002853718,0.001611118,-0.004533326,0.003879273,0.005649293,-0.017178836,-0.002088464,-0.003433141,0.012667211,-0.003002,-0.015630811,0.008663877,-0.003573004,-0.004983246,0.008104852,0.012651506,-0.005185664,-0.005946754,0.012916547,0.021850974,0.003990203,0.000334596,-0.009641453,-0.005823754,-0.004328222,-0.04828435,-0.025013469,-0.015409608,0.021933955,0.004972753,-0.007494623,-0.026916918,-0.026389725,-0.015030042,-0.001652596,-0.010489239,0.005255467,0.003232164,0.000629231,0.010944641,-0.001951841,0.015955274,0.00688971,-0.00105427,-0.03027387,0.01123577,-0.00631692,0.009892057,0.000971868,0.002502273,-0.006839524,-0.028046295,-0.020181265,-0.00512831,0.001882663,0.019742601,0.019866659,0.004195046,0.014250376,-0.024967531,0.018755058,0.001238882,0.002288389,0.013150985,-0.000658094,0.01594972,-0.008691001,-0.001463724,-0.000218941,0.010460881,-0.016823959,0.013120182,0.014784905,0.016456604,-0.005150252,0.016977759,-0.012876258,-0.006208596,0.004512379,0.001031704,-9.51E-05,0.004986821,-0.012041378,-0.001266872,0.005404924,0.01760598,-0.00538825,0.022651775,-0.005515428,0.021760097,0.006537759,0.009491086,0.022595783,0.021889252,-0.009535486,0.017145516,-0.011577656,-0.012075078,0.011090577,-0.003810824,0.021809049,0.00325011,-0.01973394,-0.011289333,0.008242213,0.018196865,-0.003946903,0.030587722,-0.008387088,0.008455759,0.022434479,-0.013137189,0.007588603,0.028448151,-0.013009322,0.0161025,0.007014175,0.001370115,0.011548005,-0.008054984,-0.003468,-0.003810791,0.007875188,2.27E-05,0.008804985,0.003085821,0.006108513,0.028013393,-0.020884048,1
0.025892288,0.004031017,-0.00379708,0.004194492,0.068685929,-0.006548043,-0.0091593,-0.001921591,-0.004702535,-0.015313812,-0.035283787,0.020094156,0.004419573,0.008763747,-0.015580548,0.006186237,0.009835579,0.004355912,-0.014611229,-0.023253062,0.00320505,-0.012095698,-0.00761166,0.022474037,-0.038475329,-0.025416206,0.012011061,-0.003251018,0.036833972,0.006719023,-0.010164146,0.005473248,0.024475044,-0.023818864,-0.00694645,0.012828665,-0.017119416,0.021266267,-0.056223046,-0.003379508,0.008135123,-0.026315122,0.016279785,-0.018224743,0.003186961,-0.01290788,0.00720023,-0.011907508,0.041850238,-0.00404493,0.007060721,0.011506676,-0.002900482,-0.008301427,0.01563922,0.004614161,0.006559295,0.01260974,-0.069968254,0.015884315,-0.023253473,0.034598534,0.020562671,-0.049144825,-0.008702775,-0.002500273,0.009229426,-0.007170807,-0.018400023,-0.017706129,-0.01766761,0.055472288,0.000987168,0.000602349,-0.020240769,0.017504358,0.01290396,0.002475679,-0.012030262,-0.005441094,-0.008759376,-0.00494525,-0.00636339,-0.008587381,-0.000280196,-0.036283028,0.011804049,0.003413228,0.021023574,-0.006305139,-0.00267972,-0.004879019,-0.000248938,-0.006239863,0.029890842,-0.007184716,0.001786333,-0.009543222,0.014897425,-0.004869755,-0.028122685,-0.030239092,-0.010988168,0.011938733,-0.00238653,0.005823082,0.003055933,0.01487542,-0.002462816,0.005105692,0.004618564,0.015609929,-0.011197263,-0.004851767,-0.00602058,-0.009200608,0.011908089,0.002878286,0.001232602,0.006353463,-0.014223425,-0.002201804,-0.003283026,0.006872898,0.006548532,-0.008809849,-0.001119382,0.003861003,0.002424199,0.004698425,0.01918578,-1.61E-05,0.013039252,0.01362997,-0.007599944,0.021163363,-0.000964011,0.017864425,0.003925727,0.001705791,0.017893148,0.004359398,0.006269292,0.008573608,0.013080809,0.01075414,-0.010102385,-0.017391333,0.000613826,-0.012883892,1
6.42E-05,-0.003557091,-0.013177661,0.001757121,0.011323085,0.000978672,0.001784624,0.013968189,-0.005659882,0.001196493,0.006712802,-0.014014638,0.02310361,-0.007026141,-0.000142501,0.001458972,0.017665435,-0.019592636,0.009362994,-0.001527663,-0.001832735,-0.014030978,-0.00751997,0.019124936,0.006574658,-0.013062296,0.016306584,0.011875449,0.013860333,0.01141806,-0.0069596,-0.000917686,-0.002636549,-0.0096154,-0.016586606,0.020683008,0.007602324,0.001183025,-0.005633707,0.004542693,0.027238436,6.53E-05,-0.024204115,-0.008142931,0.005342477,-0.004512508,0.014831904,0.003071608,0.006272048,-0.011589831,-0.012045085,0.007827462,-0.014985527,0.022482182,0.015928894,-0.003669171,0.025302658,-0.000188568,-0.010721072,0.011584222,-0.010842556,0.008640023,0.006617156,0.004931034,0.007036933,0.011124971,0.012717547,0.004037025,0.001737891,0.006989572,0.014282722,0.015442733,0.018372342,0.017114404,0.013558745,-0.002021083,-0.000438517,-0.021842334,0.014900737,0.007144481,0.013244957,-0.00092791,0.005965845,0.011705859,-0.004899264,0.009279215,9.11E-05,-0.013221107,0.004266914,0.02077008,0.010132634,0.002700095,-0.00766884,0.028262938,-0.007129408,0.001066496,-0.007620484,-0.005409793,0.002719672,-0.01247177,-0.002618071,-0.015126655,-0.007325746,0.003567688,0.013814717,-0.008666532,0.014843665,0.002372903,-0.005710977,-0.017202348,0.02064816,0.000272302,0.000792619,0.00192195,-0.001980775,0.00131822,0.001973982,0.017321399,-0.008588686,0.009737713,0.003691391,-0.005840738,-0.006659954,0.005946935,-0.001726096,-0.002752146,-0.003378472,0.005387333,-0.009943568,-0.011291776,-0.000150574,-0.026392407,-0.00134513,0.004408491,-0.005699588,-0.009957956,0.013222886,0.002187969,-0.015462562,0.011441642,0.010255091,0.000360368,0.003345892,0.014653671,-0.007853961,0.003273401,0.002909442,-0.004130311,0.002224303,-0.01127824,1
-0.0305084,-0.02077314,0.003747283,-0.007433544,-0.007988916,0.010704436,-0.013100069,-0.013044862,0.002838718,0.10470446,-0.001280397,0.035066401,-0.002629449,0.000161352,0.111207541,-0.029821829,-0.011660668,0.030812835,-0.076121897,-0.001966902,0.025864501,-0.067369112,0.002608293,-0.005863041,-0.009201125,-0.014068385,0.013195695,-0.000648297,-0.013511583,0.014706088,-0.01165339,-0.028764483,0.017187682,-0.021446444,0.019525809,0.01492094,0.01240761,-0.038037642,0.078514454,0.019108093,-0.022902171,0.015774723,0.032863013,-0.05878437,-0.02043135,-0.016594711,0.007413529,-0.004225037,-0.005330061,0.00213323,0.009905048,-0.033139673,0.003605514,0.014459425,-0.047498072,0.008353701,-0.007049765,0.009876573,-0.013916124,-0.015423956,0.000459137,0.037147153,0.01739691,-0.040903114,-0.023558019,0.026201166,-0.00146537,-0.000594902,0.048220869,-0.008760269,0.014350514,0.02334,0.008449921,-0.042644925,0.000783064,-0.049350982,0.000535831,-0.003265867,-0.026640708,-0.001971474,0.007524543,-0.003527498,-0.010849076,-0.018139052,-0.009076225,0.019167236,0.004330296,0.0040503,0.044360024,0.005117554,-0.016709242,0.008515842,-0.032455974,0.001693354,0.00823154,0.004751166,0.00052063,-0.009813407,-0.000680886,0.00742283,0.000961841,-0.012586762,-0.023911466,0.010629756,-0.002761447,-0.022418461,0.007865391,-0.019525757,0.010017867,0.0124476,0.015046739,-0.021940253,-0.000876439,0.003660035,-0.010306047,-0.014767047,0.008574979,-0.009970177,0.016744457,0.00939612,-0.021194568,-0.023131213,-0.020812855,0.011891991,0.00321283,0.00040406,-0.005085233,-0.018508608,0.00950925,0.008769644,0.009051704,0.031471514,0.029799962,0.002922721,0.005567202,0.015951444,-0.002731044,0.016601168,0.003119996,-0.018815753,0.015779315,0.013689246,0.056337966,-0.027938672,0.010403823,0.011642324,-0.010921202,0.02702621,-0.017420516,-0.024556636,1
